# Forge target SRG mappings for Minecraft 1.20.1
# Generated by scripts/harvest-target-srg.py from MCPConfig and Mojang official mappings.
# KIND<TAB>MOJANG_OWNER<TAB>MOJANG_NAME<TAB>MOJANG_DESC<TAB>TARGET_SRG_NAME
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_UP	I	f_166280_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_V	I	f_166258_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_W	I	f_166259_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_X	I	f_166260_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_Y	I	f_166261_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_Z	I	f_166262_
FIELD	com/mojang/blaze3d/platform/InputConstants	MOD_CONTROL	I	f_166350_
FIELD	com/mojang/blaze3d/platform/InputConstants	MOUSE_BUTTON_LEFT	I	f_166347_
FIELD	com/mojang/blaze3d/platform/InputConstants	MOUSE_BUTTON_MIDDLE	I	f_166348_
FIELD	com/mojang/blaze3d/platform/InputConstants	MOUSE_BUTTON_RIGHT	I	f_166349_
FIELD	com/mojang/blaze3d/platform/InputConstants	PRESS	I	f_166344_
FIELD	com/mojang/blaze3d/platform/InputConstants	RELEASE	I	f_166345_
FIELD	com/mojang/blaze3d/platform/InputConstants	REPEAT	I	f_166346_
FIELD	com/mojang/blaze3d/platform/InputConstants	UNKNOWN	Lcom/mojang/blaze3d/platform/InputConstants$Key;	f_84822_
FIELD	com/mojang/blaze3d/platform/InputConstants$Key	NAME_MAP	Ljava/util/Map;	f_84857_
FIELD	com/mojang/blaze3d/platform/InputConstants$Key	displayName	Lnet/minecraft/util/LazyLoadedValue;	f_84856_
FIELD	com/mojang/blaze3d/platform/InputConstants$Key	name	Ljava/lang/String;	f_84853_
FIELD	com/mojang/blaze3d/platform/InputConstants$Key	type	Lcom/mojang/blaze3d/platform/InputConstants$Type;	f_84854_
FIELD	com/mojang/blaze3d/platform/InputConstants$Key	value	I	f_84855_
FIELD	com/mojang/blaze3d/platform/InputConstants$Type	KEY_KEYBOARD_UNKNOWN	Ljava/lang/String;	f_287790_
FIELD	com/mojang/blaze3d/platform/InputConstants$Type	defaultPrefix	Ljava/lang/String;	f_84886_
FIELD	com/mojang/blaze3d/platform/InputConstants$Type	displayTextSupplier	Ljava/util/function/BiFunction;	f_84887_
FIELD	com/mojang/blaze3d/platform/InputConstants$Type	map	Lit/unimi/dsi/fastutil/ints/Int2ObjectMap;	f_84885_
FIELD	com/mojang/blaze3d/platform/Lighting	DIFFUSE_LIGHT_0	Lorg/joml/Vector3f;	f_84919_
FIELD	com/mojang/blaze3d/platform/Lighting	DIFFUSE_LIGHT_1	Lorg/joml/Vector3f;	f_84920_
FIELD	com/mojang/blaze3d/platform/Lighting	INVENTORY_DIFFUSE_LIGHT_0	Lorg/joml/Vector3f;	f_166381_
FIELD	com/mojang/blaze3d/platform/Lighting	INVENTORY_DIFFUSE_LIGHT_1	Lorg/joml/Vector3f;	f_166382_
FIELD	com/mojang/blaze3d/platform/Lighting	NETHER_DIFFUSE_LIGHT_0	Lorg/joml/Vector3f;	f_84921_
